tid,item_1,item_2,item_3
94913,Item_46157,Item_32068,Item_14358
94914,Item_26631,Item_3046,Item_22887
94915,Item_39025,Item_40220,Item_30216
94916,Item_9591,Item_7157,Item_17913
94917,Item_47633,Item_16332,Item_48403
94918,Item_7028,Item_37776,Item_25517
94919,Item_44840,Item_547,Item_40268
94920,Item_1652,Item_44977,Item_19880
94921,Item_14653,Item_34546,Item_32605
94922,Item_17086,Item_20725,Item_17780
94923,Item_292,Item_47391,Item_31275
94924,Item_33366,Item_17940,Item_17601
94925,Item_34233,Item_33665,Item_809
94926,Item_25768,Item_48879,Item_19310
94927,Item_47157,Item_41635,Item_12492
94928,Item_6379,Item_45628,Item_28494
94929,Item_37352,Item_42067,Item_39821
94930,Item_9616,Item_49258,Item_48008
94931,Item_44878,Item_35142,Item_7854
94932,Item_16903,Item_4590,Item_11556
94933,Item_5324,Item_22771,Item_48547
94934,Item_27162,Item_32415,Item_6757
94935,Item_47086,Item_42124,Item_34451
94936,Item_37394,Item_17749,Item_24289
94937,Item_1877,Item_45794,Item_34603
94938,Item_45828,Item_45599,Item_3775
94939,Item_4352,Item_44993,Item_39932
94940,Item_27286,Item_43335,Item_7793
94941,Item_2865,Item_15488,Item_33564
94942,Item_16807,Item_32142,Item_9567
94943,Item_20352,Item_851,Item_49329
94944,Item_28909,Item_13326,Item_32628
94945,Item_44174,Item_30024,Item_27575
94946,Item_43370,Item_49949,Item_17586
94947,Item_5969,Item_4983,Item_28766
94948,Item_39912,Item_29276,Item_40437
94949,Item_39868,Item_26985,Item_15939
94950,Item_7048,Item_30453,Item_12979
94951,Item_42870,Item_47585,Item_45517
94952,Item_26257,Item_32753,Item_26516
94953,Item_19743,Item_10629,Item_46034
94954,Item_31498,Item_44075,Item_13511
94955,Item_11034,Item_46440,Item_39385
94956,Item_23,Item_30640,Item_31900
94957,Item_20374,Item_32674,Item_22049
94958,Item_1590,Item_37573,Item_28746
94959,Item_22994,Item_2153,Item_27734
94960,Item_35763,Item_43863,Item_12044
94961,Item_10373,Item_24418,Item_7351
94962,Item_25754,Item_30631,Item_3111
94963,Item_27314,Item_18025,Item_18466
94964,Item_48948,Item_6715,Item_37591
94965,Item_39274,Item_10468,Item_12491
94966,Item_23136,Item_11636,Item_26809
94967,Item_14608,Item_16139,Item_16233
94968,Item_47076,Item_12174,Item_33536
94969,Item_34545,Item_46961,Item_11357
94970,Item_45771,Item_28909,Item_1068
94971,Item_8323,Item_44808,Item_35109
94972,Item_33707,Item_13881,Item_4368
94973,Item_24238,Item_10436,Item_21045
94974,Item_27713,Item_4068,Item_6559
94975,Item_35735,Item_35772,Item_38864
94976,Item_13280,Item_29666,Item_19330
94977,Item_28564,Item_44778,Item_20547
94978,Item_38368,Item_41141,Item_46251
94979,Item_47391,Item_26047,Item_9253
94980,Item_39220,Item_45382,Item_38270
94981,Item_31126,Item_24883,Item_39906
94982,Item_30194,Item_24682,Item_24695
94983,Item_19082,Item_20630,Item_14358
94984,Item_11910,Item_13665,Item_28007
94985,Item_3785,Item_408,Item_35244
94986,Item_357,Item_15192,Item_19309
94987,Item_35014,Item_30788,Item_5423
94988,Item_8911,Item_17679,Item_8486
94989,Item_42334,Item_31031,Item_9530
94990,Item_21769,Item_21910,Item_10153
94991,Item_21921,Item_24959,Item_3245
94992,Item_19940,Item_45844,Item_21024
94993,Item_16593,Item_30089,Item_47236
94994,Item_26301,Item_11196,Item_3270
94995,Item_49473,Item_43119,Item_35103
94996,Item_34046,Item_26814,Item_4412
94997,Item_6797,Item_36672,Item_27317
94998,Item_12046,Item_46337,Item_41963
94999,Item_44337,Item_5117,Item_24512
95000,Item_20805,Item_10542,Item_15052
95001,Item_44450,Item_6027,Item_25724
95002,Item_27059,Item_5579,Item_14088
95003,Item_35027,Item_30155,Item_39673
95004,Item_8379,Item_9857,Item_49256
95005,Item_31803,Item_6176,Item_20041
95006,Item_41653,Item_23331,Item_10719
95007,Item_31127,Item_22174,Item_24497
95008,Item_35956,Item_16342,Item_4835
95009,Item_11515,Item_13579,Item_20633
95010,Item_10042,Item_36660,Item_3681
95011,Item_29696,Item_44405,Item_29483
95012,Item_931,Item_13736,Item_11670
95013,Item_24789,Item_5737,Item_49267
95014,Item_17705,Item_149,Item_2347
95015,Item_25915,Item_16754,Item_45318
95016,Item_31812,Item_39111,Item_4224
95017,Item_28323,Item_20677,Item_45677
95018,Item_42025,Item_28621,Item_49533
95019,Item_12940,Item_5650,Item_21687
95020,Item_10521,Item_24346,Item_16111
95021,Item_13916,Item_43052,Item_24856
95022,Item_40479,Item_10699,Item_10322
95023,Item_8866,Item_38614,Item_28696
95024,Item_49423,Item_35406,Item_49075
95025,Item_29725,Item_33152,Item_28822
95026,Item_25403,Item_43218,Item_27952
95027,Item_28657,Item_246,Item_23901
95028,Item_3540,Item_30458,Item_47601
95029,Item_22514,Item_15042,Item_31383
95030,Item_29486,Item_19530,Item_36329
95031,Item_40667,Item_3537,Item_34304
95032,Item_8926,Item_46410,Item_14944
95033,Item_40365,Item_6660,Item_46180
95034,Item_37363,Item_34246,Item_841
95035,Item_26065,Item_3193,Item_2140
95036,Item_39253,Item_17085,Item_24273
95037,Item_6173,Item_48999,Item_29950
95038,Item_27858,Item_35861,Item_5885
95039,Item_28670,Item_39096,Item_98
95040,Item_6144,Item_44358,Item_12373
95041,Item_49604,Item_22235,Item_34415
95042,Item_43336,Item_42770,Item_43930
95043,Item_38811,Item_12643,Item_21465
95044,Item_4960,Item_44671,Item_17357
95045,Item_20012,Item_37699,Item_22410
95046,Item_38464,Item_14297,Item_26983
95047,Item_10155,Item_8760,Item_13941
95048,Item_47306,Item_32345,Item_47563
95049,Item_27816,Item_25519,Item_14289
95050,Item_38361,Item_45101,Item_631
95051,Item_22430,Item_5170,Item_40039
95052,Item_3416,Item_18799,Item_40541
95053,Item_36953,Item_9746,Item_28326
95054,Item_6380,Item_7540,Item_4005
95055,Item_20690,Item_36935,Item_11651
95056,Item_9642,Item_19083,Item_49523
95057,Item_16280,Item_8425,Item_28139
95058,Item_526,Item_29157,Item_776
95059,Item_42312,Item_47090,Item_29176
95060,Item_35042,Item_13769,Item_5341
95061,Item_49576,Item_16699,Item_25373
95062,Item_783,Item_33420,Item_11136
95063,Item_45442,Item_24276,Item_2756
95064,Item_47053,Item_43950,Item_20536
95065,Item_4375,Item_26549,Item_21984
95066,Item_5174,Item_41382,Item_12754
95067,Item_25814,Item_35000,Item_7622
95068,Item_39036,Item_12858,Item_5337
95069,Item_40787,Item_7376,Item_21238
95070,Item_45483,Item_30519,Item_41672
95071,Item_22130,Item_3334,Item_18256
95072,Item_40239,Item_16153,Item_9285
95073,Item_11551,Item_1342,Item_31659
95074,Item_10268,Item_29923,Item_24222
95075,Item_33406,Item_8206,Item_34429
95076,Item_183,Item_14398,Item_26896
95077,Item_45319,Item_49427,Item_1120
95078,Item_12128,Item_47329,Item_9718
95079,Item_35474,Item_24908,Item_20960
95080,Item_1183,Item_26074,Item_45761
95081,Item_16304,Item_16816,Item_26984
95082,Item_25173,Item_1207,Item_49657
95083,Item_32380,Item_29754,Item_6098
95084,Item_20990,Item_12129,Item_33491
95085,Item_17218,Item_1203,Item_16645
95086,Item_21270,Item_49635,Item_43137
95087,Item_20806,Item_47340,Item_25623
95088,Item_13459,Item_8181,Item_15253
95089,Item_629,Item_31791,Item_30054
95090,Item_30797,Item_28949,Item_2344
95091,Item_4695,Item_43401,Item_46715
95092,Item_16281,Item_34383,Item_17074
95093,Item_17555,Item_36736,Item_23676
95094,Item_3251,Item_3426,Item_38269
95095,Item_2884,Item_6760,Item_33939
95096,Item_42378,Item_41272,Item_11439
95097,Item_42618,Item_42079,Item_14422
95098,Item_21775,Item_25329,Item_40206
95099,Item_7381,Item_13607,Item_35038
95100,Item_9159,Item_18583,Item_220
95101,Item_7113,Item_17357,Item_35475
95102,Item_37094,Item_25912,Item_38716
95103,Item_19433,Item_48270,Item_5694
95104,Item_3173,Item_30300,Item_12176
95105,Item_41347,Item_19760,Item_20285
95106,Item_23151,Item_27420,Item_19906
95107,Item_26934,Item_26726,Item_26689
95108,Item_10012,Item_3227,Item_32942
95109,Item_34030,Item_45368,Item_46982
95110,Item_41046,Item_43814,Item_5875
95111,Item_32763,Item_44376,Item_14763
95112,Item_39590,Item_29423,Item_47025
95113,Item_24030,Item_32846,Item_15478
95114,Item_28865,Item_26267,Item_47314
95115,Item_16876,Item_39886,Item_33663
95116,Item_30779,Item_41427,Item_34850
95117,Item_343,Item_925,Item_47228
95118,Item_20737,Item_44714,Item_26529
95119,Item_27158,Item_46264,Item_26084
95120,Item_41743,Item_2997,Item_42426
95121,Item_32917,Item_17875,Item_14407
95122,Item_1488,Item_8916,Item_30000
95123,Item_14588,Item_12031,Item_22159
95124,Item_21174,Item_28110,Item_16478
95125,Item_11258,Item_15319,Item_8118
95126,Item_35725,Item_385,Item_4224
95127,Item_41573,Item_49481,Item_32331
95128,Item_40475,Item_5620,Item_31957
95129,Item_32533,Item_9010,Item_38546
95130,Item_28078,Item_10721,Item_27860
95131,Item_42139,Item_28747,Item_39219
95132,Item_32077,Item_22331,Item_5233
95133,Item_26611,Item_34090,Item_13614
95134,Item_3061,Item_3158,Item_12470
95135,Item_35709,Item_24904,Item_31214
95136,Item_48752,Item_14555,Item_30797
95137,Item_25007,Item_46966,Item_1141
95138,Item_30616,Item_49617,Item_26986
95139,Item_7794,Item_41449,Item_15628
95140,Item_27075,Item_49749,Item_38911
95141,Item_46574,Item_29550,Item_44767
95142,Item_40735,Item_32377,Item_11785
95143,Item_9780,Item_7458,Item_38940
95144,Item_45820,Item_30672,Item_20743
95145,Item_14116,Item_32321,Item_39681
95146,Item_43749,Item_20831,Item_33203
95147,Item_47976,Item_35872,Item_13287
95148,Item_20210,Item_13505,Item_39263
95149,Item_37317,Item_38203,Item_12938
95150,Item_36582,Item_21159,Item_44685
95151,Item_44735,Item_48573,Item_12567
95152,Item_48592,Item_1925,Item_30167
95153,Item_21110,Item_3499,Item_24202
95154,Item_31481,Item_33468,Item_44239
95155,Item_29071,Item_5417,Item_14218
95156,Item_8677,Item_838,Item_21876
95157,Item_17196,Item_17222,Item_2921
95158,Item_34438,Item_30879,Item_21183
95159,Item_26438,Item_32862,Item_36540
95160,Item_31035,Item_3473,Item_17286
95161,Item_41674,Item_20394,Item_40068
95162,Item_15911,Item_48750,Item_38410
95163,Item_1979,Item_21760,Item_2211
95164,Item_8332,Item_2358,Item_22676
95165,Item_35949,Item_33031,Item_5161
95166,Item_24670,Item_16895,Item_42040
95167,Item_34913,Item_16841,Item_28883
95168,Item_727,Item_29675,Item_25791
95169,Item_38493,Item_49219,Item_32625
95170,Item_26981,Item_11103,Item_11656
95171,Item_39062,Item_13477,Item_28624
95172,Item_44233,Item_14761,Item_26219
95173,Item_2780,Item_41482,Item_48101
95174,Item_31519,Item_40257,Item_8894
95175,Item_28199,Item_26624,Item_1419
95176,Item_29779,Item_33756,Item_44447
95177,Item_10534,Item_28300,Item_21972
95178,Item_3489,Item_15524,Item_49740
95179,Item_45993,Item_36634,Item_22190
95180,Item_43948,Item_28838,Item_21341
95181,Item_30367,Item_25727,Item_25252
95182,Item_29285,Item_7752,Item_24841
95183,Item_13065,Item_13066,Item_35988
95184,Item_12548,Item_1118,Item_25728
95185,Item_30546,Item_41644,Item_2361
95186,Item_23677,Item_23060,Item_27113
95187,Item_31883,Item_43375,Item_36823
95188,Item_2018,Item_35561,Item_49598
95189,Item_27426,Item_9821,Item_43592
95190,Item_2187,Item_47740,Item_30299
95191,Item_28798,Item_22302,Item_41526
95192,Item_14757,Item_24701,Item_1472
95193,Item_7356,Item_31267,Item_13086
95194,Item_30926,Item_39186,Item_19146
95195,Item_12650,Item_45981,Item_20191
95196,Item_32860,Item_17639,Item_35450
95197,Item_29548,Item_45644,Item_27893
95198,Item_10139,Item_25181,Item_26413
95199,Item_31142,Item_44384,Item_46613
95200,Item_3386,Item_7089,Item_32555
95201,Item_13203,Item_31061,Item_33327
95202,Item_20628,Item_35520,Item_5137
95203,Item_11653,Item_37394,Item_8147
95204,Item_13530,Item_44131,Item_37734
95205,Item_847,Item_3052,Item_22751
95206,Item_41701,Item_27548,Item_10141
95207,Item_19346,Item_24235,Item_41808
95208,Item_39586,Item_27139,Item_45254
95209,Item_472,Item_45432,Item_32360
95210,Item_14583,Item_25881,Item_16261
95211,Item_2964,Item_37252,Item_10146
95212,Item_30511,Item_21661,Item_6478
95213,Item_8520,Item_28051,Item_6696
95214,Item_13557,Item_18276,Item_30200
95215,Item_48701,Item_17379,Item_11932
95216,Item_22592,Item_38900,Item_32969
95217,Item_10388,Item_45538,Item_49636
95218,Item_7440,Item_23649,Item_13932
95219,Item_25655,Item_28870,Item_23201
95220,Item_28017,Item_27341,Item_11751
95221,Item_17755,Item_49330,Item_37822
95222,Item_41994,Item_22781,Item_4029
95223,Item_45743,Item_36732,Item_25740
95224,Item_31460,Item_23672,Item_13391
95225,Item_43261,Item_34309,Item_34171
95226,Item_45864,Item_40752,Item_120
95227,Item_38122,Item_36747,Item_36058
95228,Item_46996,Item_15815,Item_26006
95229,Item_41130,Item_11275,Item_8670
95230,Item_32295,Item_33717,Item_8304
95231,Item_42112,Item_21518,Item_37416
95232,Item_42835,Item_12840,Item_49908
95233,Item_4675,Item_23725,Item_18300
95234,Item_30055,Item_45271,Item_23486
95235,Item_32931,Item_46666,Item_21097
95236,Item_43458,Item_23497,Item_42957
95237,Item_30017,Item_17858,Item_8760
95238,Item_19518,Item_48435,Item_8341
95239,Item_21155,Item_21913,Item_8869
95240,Item_47466,Item_1988,Item_3717
95241,Item_26973,Item_26995,Item_48166
95242,Item_36582,Item_32017,Item_5382
95243,Item_48326,Item_41580,Item_47628
95244,Item_27260,Item_14846,Item_34186
95245,Item_47286,Item_25405,Item_17073
95246,Item_39733,Item_40648,Item_49069
95247,Item_38975,Item_28453,Item_10886
95248,Item_2776,Item_48808,Item_36938
95249,Item_49884,Item_13747,Item_18009
95250,Item_49652,Item_12438,Item_7561
95251,Item_35731,Item_15026,Item_3211
95252,Item_26049,Item_42915,Item_20939
95253,Item_44228,Item_9504,Item_48987
95254,Item_3584,Item_38716,Item_44134
95255,Item_27400,Item_8426,Item_41827
95256,Item_4037,Item_19348,Item_990
95257,Item_14988,Item_35168,Item_1578
95258,Item_25727,Item_8266,Item_45813
95259,Item_45787,Item_17568,Item_509
95260,Item_5588,Item_32109,Item_38067
95261,Item_30574,Item_9276,Item_23393
95262,Item_15358,Item_36076,Item_24990
95263,Item_11473,Item_12735,Item_23233
95264,Item_29076,Item_15488,Item_24008
95265,Item_4431,Item_11522,Item_31930
95266,Item_37404,Item_24249,Item_28095
95267,Item_291,Item_36809,Item_32512
95268,Item_42984,Item_35115,Item_19316
95269,Item_4015,Item_21188,Item_8876
95270,Item_10896,Item_5504,Item_7188
95271,Item_46341,Item_24624,Item_38091
95272,Item_14870,Item_22128,Item_2304
95273,Item_8440,Item_20329,Item_13478
95274,Item_14582,Item_21359,Item_44238
95275,Item_30287,Item_4367,Item_30260
95276,Item_37799,Item_44209,Item_205
95277,Item_15387,Item_30897,Item_38578
95278,Item_43432,Item_23202,Item_27034
95279,Item_31558,Item_23905,Item_6655
95280,Item_45898,Item_34066,Item_11249
95281,Item_25566,Item_49101,Item_32632
95282,Item_26594,Item_41987,Item_3277
95283,Item_23631,Item_18318,Item_9432
95284,Item_24970,Item_33510,Item_46053
95285,Item_25382,Item_29992,Item_13551
95286,Item_25040,Item_29932,Item_45233
95287,Item_32588,Item_22536,Item_5277
95288,Item_41682,Item_14888,Item_34156
95289,Item_26216,Item_19002,Item_48784
95290,Item_96,Item_27831,Item_49745
95291,Item_31966,Item_1614,Item_47436
95292,Item_7307,Item_5515,Item_13939
95293,Item_16668,Item_938,Item_19999
95294,Item_46360,Item_24230,Item_45430
95295,Item_45510,Item_10748,Item_3727
95296,Item_36775,Item_39227,Item_43783
95297,Item_31059,Item_16276,Item_13544
95298,Item_21738,Item_19158,Item_30784
95299,Item_16453,Item_48721,Item_3339
95300,Item_48578,Item_40679,Item_23499
95301,Item_49535,Item_36561,Item_21423
95302,Item_3312,Item_14180,Item_37589
95303,Item_23348,Item_17687,Item_4618
95304,Item_41083,Item_20709,Item_48830
95305,Item_21403,Item_19293,Item_4240
95306,Item_30991,Item_7079,Item_22197
95307,Item_22895,Item_31504,Item_46333
95308,Item_4379,Item_18333,Item_48720
95309,Item_3731,Item_38933,Item_13821
95310,Item_35845,Item_13514,Item_7266
95311,Item_19347,Item_22014,Item_22585
95312,Item_27216,Item_15529,Item_4407
95313,Item_10900,Item_6467,Item_13976
95314,Item_25745,Item_42220,Item_46377
95315,Item_777,Item_35691,Item_17750
95316,Item_39079,Item_23897,Item_42660
95317,Item_27714,Item_6675,Item_8571
95318,Item_7209,Item_37377,Item_28468
95319,Item_2186,Item_3353,Item_43457
95320,Item_19336,Item_32397,Item_28731
95321,Item_28441,Item_40880,Item_35528
95322,Item_33941,Item_42681,Item_5513
95323,Item_21695,Item_7964,Item_27203
95324,Item_568,Item_40662,Item_15880
95325,Item_49749,Item_45169,Item_21236
95326,Item_49049,Item_38918,Item_38286
95327,Item_37678,Item_15112,Item_1784
95328,Item_45518,Item_30514,Item_18615
95329,Item_4240,Item_48171,Item_40816
95330,Item_7309,Item_8374,Item_46412
95331,Item_2525,Item_44854,Item_44849
95332,Item_4451,Item_6910,Item_17098
95333,Item_34366,Item_47692,Item_43611
95334,Item_20872,Item_17258,Item_39654
95335,Item_29929,Item_9679,Item_13789
95336,Item_14914,Item_31081,Item_5949
95337,Item_10002,Item_37132,Item_39761
95338,Item_32039,Item_47115,Item_18677
95339,Item_6150,Item_30187,Item_1003
95340,Item_29019,Item_1865,Item_48100
95341,Item_25226,Item_17892,Item_36665
95342,Item_4247,Item_48029,Item_24152
95343,Item_16922,Item_20250,Item_6182
95344,Item_18124,Item_45207,Item_12664
95345,Item_43061,Item_43383,Item_788
95346,Item_35454,Item_44503,Item_6111
95347,Item_20200,Item_31529,Item_38460
95348,Item_45254,Item_500,Item_24729
95349,Item_24610,Item_31515,Item_33522
95350,Item_12669,Item_13873,Item_12256
95351,Item_9850,Item_31495,Item_27130
95352,Item_40617,Item_27784,Item_23207
95353,Item_4211,Item_19038,Item_42633
95354,Item_24122,Item_49250,Item_39529
95355,Item_46795,Item_15471,Item_31960
95356,Item_31230,Item_7571,Item_45721
95357,Item_24267,Item_37575,Item_20782
95358,Item_5300,Item_18292,Item_2428
95359,Item_15347,Item_40682,Item_45910
95360,Item_38757,Item_5650,Item_47787
95361,Item_29107,Item_29974,Item_41111
95362,Item_32195,Item_31992,Item_10985
95363,Item_36575,Item_3512,Item_5217
95364,Item_11202,Item_4391,Item_22819
95365,Item_37829,Item_1640,Item_45133
95366,Item_41821,Item_23408,Item_411
95367,Item_2632,Item_13978,Item_27715
95368,Item_30868,Item_5251,Item_2520
95369,Item_40131,Item_35968,Item_23499
95370,Item_37245,Item_25593,Item_4812
95371,Item_9979,Item_37869,Item_144
95372,Item_48224,Item_48670,Item_32037
95373,Item_21376,Item_28721,Item_34919
95374,Item_3697,Item_21733,Item_2693
95375,Item_26238,Item_12319,Item_33083
95376,Item_6511,Item_23048,Item_40107
95377,Item_3440,Item_33618,Item_36916
95378,Item_32337,Item_33655,Item_7488
95379,Item_2519,Item_13287,Item_23924
95380,Item_17360,Item_4315,Item_24513
95381,Item_42235,Item_5531,Item_9483
95382,Item_29024,Item_49417,Item_21065
95383,Item_19656,Item_7280,Item_625
95384,Item_13456,Item_41754,Item_46162
95385,Item_21495,Item_34067,Item_44998
95386,Item_43677,Item_5032,Item_6744
95387,Item_484,Item_12313,Item_30715
95388,Item_45776,Item_32580,Item_40403
95389,Item_23841,Item_44768,Item_15718
95390,Item_11158,Item_47715,Item_18947
95391,Item_1532,Item_49841,Item_16158
95392,Item_29473,Item_47727,Item_15093
95393,Item_42450,Item_45133,Item_28390
95394,Item_47768,Item_34608,Item_9818
95395,Item_10539,Item_23611,Item_20564
95396,Item_3627,Item_44105,Item_8988
95397,Item_7776,Item_32271,Item_46311
95398,Item_5988,Item_12974,Item_22584
95399,Item_8106,Item_6344,Item_18101
95400,Item_17623,Item_17596,Item_24306
95401,Item_14639,Item_1060,Item_6203
95402,Item_46723,Item_14584,Item_47559
95403,Item_6137,Item_34420,Item_31654
95404,Item_25793,Item_49824,Item_10528
95405,Item_20982,Item_33796,Item_49782
95406,Item_20962,Item_9794,Item_5773
95407,Item_11171,Item_22385,Item_39660
95408,Item_7565,Item_1578,Item_29529
95409,Item_35940,Item_37857,Item_29554
95410,Item_48937,Item_39846,Item_6180
95411,Item_16037,Item_13195,Item_8094
95412,Item_41751,Item_47053,Item_8339
95413,Item_11370,Item_27623,Item_18857
95414,Item_16042,Item_26608,Item_28461
95415,Item_1972,Item_48135,Item_10406
95416,Item_22955,Item_16978,Item_1320
95417,Item_37153,Item_31541,Item_45559
95418,Item_37522,Item_29804,Item_24298
95419,Item_21388,Item_28128,Item_20055
95420,Item_644,Item_25877,Item_37741
95421,Item_35280,Item_15022,Item_7116
95422,Item_42845,Item_21971,Item_21102
95423,Item_6642,Item_4699,Item_42606
95424,Item_48674,Item_9758,Item_25557
95425,Item_13890,Item_48274,Item_9009
95426,Item_12555,Item_34513,Item_26513
95427,Item_38621,Item_7288,Item_1652
95428,Item_33568,Item_47019,Item_40571
95429,Item_29372,Item_46361,Item_7466
95430,Item_46064,Item_13332,Item_19532
95431,Item_46563,Item_20775,Item_42496
95432,Item_40635,Item_2051,Item_1147
95433,Item_1531,Item_48779,Item_39060
95434,Item_23474,Item_13471,Item_13894
95435,Item_27410,Item_7425,Item_21817
95436,Item_33782,Item_41178,Item_18729
95437,Item_17713,Item_22120,Item_49609
95438,Item_23929,Item_13872,Item_17363
95439,Item_4884,Item_17399,Item_17994
95440,Item_40078,Item_26540,Item_46743
95441,Item_48829,Item_23502,Item_26450
95442,Item_35457,Item_32078,Item_2322
95443,Item_47552,Item_27809,Item_42496
95444,Item_19909,Item_15445,Item_39339
95445,Item_15312,Item_14771,Item_35358
95446,Item_13709,Item_11766,Item_39255
95447,Item_13713,Item_19035,Item_9499
95448,Item_44375,Item_44636,Item_13569
95449,Item_29803,Item_19472,Item_17149
95450,Item_32555,Item_6656,Item_24447
95451,Item_15243,Item_3183,Item_13421
95452,Item_21122,Item_6176,Item_45709
95453,Item_48198,Item_39997,Item_32639
95454,Item_8874,Item_39209,Item_38684
95455,Item_11269,Item_1386,Item_23363
95456,Item_48208,Item_47704,Item_45097
95457,Item_16543,Item_6002,Item_24363
95458,Item_12855,Item_32570,Item_27517
95459,Item_46970,Item_21732,Item_11607
95460,Item_41169,Item_35625,Item_17832
95461,Item_25096,Item_40066,Item_35815
95462,Item_32394,Item_20072,Item_6754
95463,Item_7202,Item_35184,Item_32961
95464,Item_26069,Item_49793,Item_21931
95465,Item_20036,Item_22706,Item_24452
95466,Item_26697,Item_42728,Item_37813
95467,Item_6273,Item_12623,Item_23077
95468,Item_7805,Item_10758,Item_17164
95469,Item_26040,Item_10069,Item_32220
95470,Item_21833,Item_1886,Item_30506
95471,Item_10728,Item_17450,Item_7259
95472,Item_7068,Item_4329,Item_23708
95473,Item_48534,Item_7121,Item_29541
95474,Item_12904,Item_15471,Item_19372
95475,Item_28368,Item_33413,Item_49580
95476,Item_35473,Item_32609,Item_16559
95477,Item_9301,Item_49716,Item_36929
95478,Item_11759,Item_30421,Item_46275
95479,Item_34127,Item_16496,Item_17986
95480,Item_26018,Item_26963,Item_45496
95481,Item_48624,Item_5992,Item_26146
95482,Item_18250,Item_47866,Item_40080
95483,Item_41284,Item_32815,Item_39137
95484,Item_30045,Item_45726,Item_29987
95485,Item_35659,Item_45688,Item_1465
95486,Item_14434,Item_48694,Item_45878
95487,Item_21115,Item_9473,Item_39657
95488,Item_11171,Item_17851,Item_42590
95489,Item_38158,Item_18737,Item_3741
95490,Item_26622,Item_39218,Item_28217
95491,Item_19694,Item_33234,Item_48484
95492,Item_41618,Item_23110,Item_39296
95493,Item_6748,Item_47644,Item_25143
95494,Item_36421,Item_26304,Item_48805
95495,Item_26316,Item_21128,Item_46114
95496,Item_17571,Item_36173,Item_8437
95497,Item_37666,Item_44473,Item_44725
95498,Item_20244,Item_43547,Item_5519
95499,Item_24289,Item_5688,Item_4222
95500,Item_15463,Item_24892,Item_22010
95501,Item_36955,Item_29836,Item_38153
95502,Item_44366,Item_16532,Item_19860
95503,Item_18055,Item_35984,Item_43888
95504,Item_13715,Item_37713,Item_13376
95505,Item_24370,Item_24765,Item_10773
95506,Item_39503,Item_44515,Item_441
95507,Item_23368,Item_42976,Item_22070
95508,Item_19223,Item_15305,Item_14509
95509,Item_33958,Item_13328,Item_4456
95510,Item_10618,Item_10053,Item_26316
95511,Item_19283,Item_48817,Item_33546
95512,Item_38936,Item_31450,Item_1657
95513,Item_260,Item_12848,Item_15417
95514,Item_16431,Item_8899,Item_18342
95515,Item_32585,Item_29781,Item_27652
95516,Item_23522,Item_37991,Item_30161
95517,Item_45686,Item_3253,Item_3643
95518,Item_31198,Item_29323,Item_21063
95519,Item_49486,Item_5504,Item_15780
95520,Item_36236,Item_9590,Item_47461
95521,Item_42119,Item_21066,Item_7376
95522,Item_44000,Item_41753,Item_9751
95523,Item_45220,Item_23837,Item_22751
95524,Item_39129,Item_25571,Item_47269
95525,Item_48688,Item_4378,Item_36011
95526,Item_33357,Item_24620,Item_19512
95527,Item_32016,Item_43014,Item_32120
95528,Item_5672,Item_41419,Item_28878
95529,Item_27388,Item_28996,Item_48978
95530,Item_11439,Item_15479,Item_23713
95531,Item_29048,Item_32380,Item_205
95532,Item_20607,Item_8270,Item_18681
95533,Item_1277,Item_21349,Item_8992
95534,Item_49679,Item_48129,Item_14504
95535,Item_30040,Item_26807,Item_27203
95536,Item_36681,Item_8188,Item_30745
95537,Item_7306,Item_13996,Item_39793
95538,Item_26545,Item_46966,Item_29385
95539,Item_7332,Item_23642,Item_6856
95540,Item_39034,Item_14243,Item_47935
95541,Item_30058,Item_26115,Item_27950
95542,Item_38732,Item_23393,Item_45778
95543,Item_22633,Item_24192,Item_35317
95544,Item_12977,Item_28717,Item_15803
95545,Item_49347,Item_15207,Item_27249
95546,Item_47885,Item_35197,Item_10683
95547,Item_4125,Item_24427,Item_34083
95548,Item_738,Item_35963,Item_1010
95549,Item_31165,Item_27934,Item_26455
95550,Item_1322,Item_25599,Item_30681
95551,Item_34904,Item_35292,Item_28001
95552,Item_29843,Item_37527,Item_49686
95553,Item_28711,Item_9030,Item_13916
95554,Item_3581,Item_17835,Item_16140
95555,Item_33920,Item_11901,Item_30268
95556,Item_20931,Item_24359,Item_15302
95557,Item_23872,Item_17637,Item_20938
95558,Item_28085,Item_21955,Item_19338
95559,Item_20587,Item_28750,Item_3454
95560,Item_37977,Item_621,Item_46925
95561,Item_30928,Item_17356,Item_12485
95562,Item_12686,Item_49256,Item_42201
95563,Item_9287,Item_47717,Item_9651
95564,Item_40565,Item_8377,Item_24292
95565,Item_49556,Item_31418,Item_19482
95566,Item_2588,Item_32513,Item_5651
95567,Item_24890,Item_33059,Item_45240
95568,Item_42710,Item_35517,Item_27217
95569,Item_43796,Item_39093,Item_28456
95570,Item_34428,Item_24179,Item_27668
95571,Item_3067,Item_38437,Item_47952
95572,Item_31678,Item_32550,Item_19608
95573,Item_23728,Item_9353,Item_19761
95574,Item_35283,Item_23450,Item_1605
95575,Item_13612,Item_23158,Item_4957
95576,Item_30174,Item_15702,Item_5555
95577,Item_21471,Item_16805,Item_9646
95578,Item_11241,Item_6368,Item_8633
95579,Item_24237,Item_12732,Item_16919
95580,Item_1197,Item_19706,Item_43941
